07/11/2023|11:53|13:51|Outdoor Picnic  |Computer Lab C Annex  
07/22/2023|18:05|20:26|Study Break  |Rooftop Lounge West  
06/26/2023|16:43|17:07|Theater Rehearsal  |Campus Fitness Center West  
09/19/2023|20:24|23:34|Study Group  |Music Room South  
02/15/2023|11:29|11:23|Dinner with Friends  |Music Room East A
09/25/2023|16:02|19:55|Psychology Lecture  |Student Lounge South 5
06/12/2023|06:18|09:38|Movie Night  |Lecture Hall D East  
07/09/2023|11:46|13:20|Basketball Practice  |Library South  
09/19/2023|08:32|08:41|Study Session  |Campus Picnic Area West  
07/07/2023|07:34|09:28|Lunch with Friends  |Theater Hall Downtown  
06/06/2023|14:45|16:00|Career Counseling  |Starting at Main Entrance East  
06/08/2023|19:48|19:20|Movie Night  |Rooftop Lounge South  
05/06/2023|13:51|13:31|Guitar Practice F|Campus Coffee Shop East  
03/13/2023|17:35|17:14|Math Lecture  |Lecture Hall D South  
03/26/2023|14:24|17:54|Lunch Break  |Campus Sports Field South 7
03/30/2023|14:14|17:29|Basketball Practice 9|Library North A
08/12/2023|06:37|06:35|Theater Rehearsal  |Campus Sports Court North  
01/31/2023|07:59|10:14|Soccer Practice  |Campus Cafeteria Downtown  
05/07/2023|08:39|11:00|Soccer Practice 1|Student Lounge North  
04/19/2023|11:30|14:48|Art Class  |Campus Picnic Area North  
06/06/2023|08:29|08:55|Student Council Meeting  |Library Study Room East G
03/03/2023|11:09|13:04|Psychology Lecture L|Art Gallery Annex  
04/07/2023|08:25|08:15|Basketball Practice  |Lecture Hall A Downtown  
08/21/2023|16:22|17:45|Physics Lab  |Science Lab B South  
05/12/2023|13:52|16:30|Art Exhibition  |Classroom C Annex  
03/16/2023|17:02|20:55|Movie Night 7|Science Lab A North  
02/09/2023|10:50|13:49|Literature Class  |Lecture Hall A South 6
03/12/2023|08:23|09:19|Math Lecture  |Rooftop Lounge West 4
05/10/2023|13:18|15:04|Coding Workshop  |Science Lab A East 8
07/12/2023|07:54|10:01|Lunch with Friends  |Rooftop Lounge South  
09/17/2023|19:19|20:06|Guitar Practice  |Computer Lab C Downtown  
02/26/2023|18:23|18:33|Dinner with Friends  |Library South  
08/08/2023|16:28|19:59|Career Fair  |Campus Sports Field Annex J
02/28/2023|20:56|21:59|Campus Club Event  |Library Study Room West B
04/11/2023|09:51|09:48|Chemistry Workshop 7|Campus Cafeteria North  
09/27/2023|08:49|09:00|English Literature Seminar  |Science Lab B North B
05/05/2023|07:37|07:20|Career Counseling  |Science Lab A Downtown  
01/14/2023|20:20|20:25|Study Break G|Campus Sports Court South  
01/18/2023|09:41|10:44|Literature Class  |Classroom A Annex  
07/06/2023|16:53|18:02|Coding Workshop  |Lecture Hall B West  
05/04/2023|15:26|17:33|Chemistry Lab  |Student Center South 8
08/28/2023|07:29|09:39|Club Meeting  |Library Study Room North L
09/27/2023|09:29|09:52|English Literature Seminar  |Campus Cafeteria West  
08/27/2023|07:19|10:01|Study Break  |Campus Fitness Center Downtown  
06/12/2023|13:29|15:06|Art Workshop  |Library Downtown  
01/07/2023|20:23|23:03|Psychology Lecture  |Art Studio South  
08/06/2023|12:35|15:38|Math Lecture  |Career Services Office North  
04/20/2023|19:55|19:17|Movie Night  |Campus Cafeteria North  
07/11/2023|14:26|15:41|Networking Event I|Art Gallery North 5
04/18/2023|19:12|22:29|Networking Event  |Campus Coffee Shop Annex  
05/28/2023|09:56|09:38|Gym Workout  |Student Center Annex  
03/02/2023|16:11|16:24|Literature Class  |Computer Lab B West  
05/27/2023|19:44|19:14|Campus Club Event  |Computer Lab C South  
04/23/2023|15:35|17:13|History Lecture  |Lecture Hall A Downtown  
08/14/2023|06:10|08:02|Coding Workshop  |Student Lounge Downtown 1
03/04/2023|12:22|15:03|Art Class B|Rooftop Lounge North  
08/06/2023|16:48|19:49|Coding Workshop  |Starting at Main Entrance West  
08/06/2023|11:11|11:13|Campus Club Event  |Campus Picnic Area West  
04/14/2023|20:52|22:13|Chemistry Lab  |Science Lab A Annex  
01/12/2023|19:54|21:03|Guitar Practice  |Lecture Hall B North  
05/13/2023|19:01|22:51|Club Meeting 2|Campus Cafeteria South F
05/23/2023|12:41|15:27|Literature Class  |Campus Picnic Area Annex  
05/25/2023|14:54|16:37|Psychology Lecture  |Campus Sports Court South  
06/01/2023|12:32|15:51|Study Group  |Classroom C Downtown  
01/30/2023|06:55|08:47|Chemistry Lab  |Science Lab C East  
07/13/2023|09:46|12:47|Campus Club Event  |Library Study Room Downtown  
03/21/2023|17:51|20:06|Basketball Practice  |Art Gallery West  
02/04/2023|10:58|11:52|Physics Lecture  |Clubroom Annex  
01/14/2023|08:41|11:57|Lunch with Friends 1|Art Gallery South  
08/06/2023|19:15|21:35|Movie Night F|Campus Cafeteria East E
01/14/2023|19:36|20:23|Physics Lab 7|Campus Fitness Center Annex  
08/24/2023|09:02|11:29|Study Session  |Library Study Room East  
02/04/2023|15:41|17:49|Lunch Break  |Campus Cafeteria East  
09/10/2023|14:52|14:12|Campus Club Event  |Lecture Hall C South  
09/13/2023|06:50|06:48|Study Group  |Lecture Hall C West  
07/10/2023|09:28|11:02|Chemistry Workshop 8|Lecture Hall D North 5
01/11/2023|13:04|14:39|History Lecture  |Library Study Room Downtown  
03/24/2023|17:44|20:55|Club Meeting  |Campus Cafeteria East  
02/13/2023|19:55|20:15|Art Class  |Clubroom Annex  
04/13/2023|11:59|13:07|Movie Night  |Computer Lab C East  
06/01/2023|10:18|10:16|Art Class  |Science Building Downtown  
08/23/2023|15:57|16:23|Career Counseling  |Rooftop Lounge East  
04/16/2023|16:37|17:40|Physics Lab  |Campus Sports Court East  
09/17/2023|18:42|19:58|Dinner with Friends  |Computer Lab B East K
09/23/2023|15:12|16:02|Study Session K|Computer Lab B East  
08/12/2023|09:06|09:10|History Class  |Starting at Main Entrance North  
04/10/2023|17:02|20:50|Career Counseling  |Lecture Hall B North  
04/01/2023|19:42|21:23|Networking Event  |Computer Lab C West  
07/29/2023|10:37|12:05|Study Break  |Science Building Annex  
07/31/2023|15:59|18:17|Art Workshop  |Music Room West  
01/22/2023|11:53|13:54|History Lecture 1|Campus Sports Field West  
04/12/2023|10:49|10:25|Club Meeting  |Campus Cafeteria Annex  
09/11/2023|12:43|13:43|Art Exhibition  |Art Gallery Annex  
02/11/2023|15:34|16:07|Literature Class  |Campus Fitness Center Annex J
05/04/2023|15:48|15:25|Psychology Lecture  |Classroom A Downtown  
04/04/2023|06:09|09:28|Study Break  |Science Lab A Annex  
04/29/2023|20:57|22:15|Campus Club Event  |Art Studio North 2
02/22/2023|15:24|16:44|Student Council Meeting  |Campus Fitness Center West  
08/17/2023|20:02|23:10|Study Break  |Campus Coffee Shop East  
02/23/2023|14:22|15:02|Career Fair B|Library Study Room West  
06/29/2023|11:59|13:33|Guitar Practice D|Computer Lab C South  
09/15/2023|10:34|12:08|History Lecture  |Library East C
03/30/2023|08:59|10:59|Career Fair  |Science Lab C West  
01/19/2023|15:21|15:37|Math Lecture  |Library East  
06/19/2023|18:50|20:12|Art Exhibition  |Science Lab C Downtown  
09/16/2023|06:39|09:23|English Literature Seminar  |Science Lab A Annex  
03/02/2023|18:05|20:33|Soccer Practice  |Theater Hall North  
05/11/2023|12:01|15:10|Lunch with Friends  |Campus Sports Court Annex  
02/14/2023|08:07|09:35|Literature Class  |Campus Coffee Shop West G
09/12/2023|12:34|14:33|Study Session  |Science Lab A South H
02/13/2023|13:27|14:46|Physics Lab  |Starting at Main Entrance South  
03/20/2023|07:28|09:11|Psychology Lecture  |Campus Cafeteria Downtown  
09/04/2023|11:09|12:00|Networking Event  |Classroom A Annex  
07/23/2023|12:31|13:28|Art Class  |Rooftop Lounge South  
07/09/2023|13:08|13:16|Chemistry Workshop  |Student Center Downtown  
03/10/2023|07:54|08:50|Campus Club Event  |Science Lab C North  
08/06/2023|14:17|16:01|Study Session  |Library West  
10/01/2023|06:39|09:16|Outdoor Picnic  |Rooftop Lounge Annex  
03/07/2023|08:29|11:51|Physics Lab  |Clubroom West  
05/24/2023|18:54|19:47|Literature Class  |Campus Fitness Center Annex  
01/18/2023|20:27|23:00|Physics Lab  |Career Services Office West  
04/02/2023|10:08|10:44|Lunch Break  |Career Services Office West  
09/30/2023|13:52|15:11|Chemistry Lab  |Art Gallery Annex  
02/15/2023|20:16|21:37|Physics Lecture  |Art Gallery North D
07/08/2023|07:04|08:19|History Class 9|Music Room South  
09/17/2023|14:01|14:57|Art Class  |Science Lab C North  
01/08/2023|10:50|10:52|Biology Lecture F|Campus Sports Field West  
07/02/2023|06:13|08:23|Gym Workout  |Campus Fitness Center West  
04/20/2023|18:38|19:04|Basketball Practice  |Computer Lab B Downtown  
08/24/2023|09:23|12:58|Biology Lecture  |Science Lab A North 4
01/19/2023|08:19|08:58|Basketball Practice  |Classroom C Downtown  
08/26/2023|08:56|08:12|Movie Night A|Campus Sports Court West  
02/02/2023|08:47|10:07|Lunch Break  |Science Building West  
06/13/2023|14:51|15:27|Study Break E|Science Lab C Annex  
08/22/2023|15:58|16:07|Math Lecture  |Campus Cafeteria North  
08/27/2023|14:24|15:52|Campus Club Event B|Campus Cafeteria North  
04/17/2023|10:50|13:14|Chemistry Lab  |Campus Sports Court Downtown  
09/01/2023|12:58|15:26|Art Exhibition 8|Library North  
06/12/2023|06:18|06:48|Math Lecture  |Campus Sports Field Downtown  
02/28/2023|09:28|12:59|Career Fair  |Library East  
08/19/2023|07:38|10:12|Art Exhibition  |Campus Cafeteria South 2
03/12/2023|13:58|14:07|History Lecture  |Computer Lab C Downtown  
05/13/2023|06:54|08:03|Basketball Practice  |Lecture Hall B South  
07/13/2023|17:12|17:02|Guitar Practice  |Library East  
02/02/2023|18:54|21:47|Networking Event 2|Campus Sports Court East  
04/09/2023|18:14|19:09|Campus Club Event  |Student Lounge Downtown  
06/19/2023|15:01|16:13|Basketball Practice  |Science Lab A South  
06/23/2023|07:06|07:04|Guitar Practice  |Lecture Hall A South  
06/22/2023|13:57|13:40|Movie Night  |Library East 4
03/14/2023|18:22|21:35|Psychology Lecture  |Lecture Hall D Annex K
06/04/2023|18:04|19:28|Psychology Lecture C|Lecture Hall D South B
02/27/2023|18:29|21:33|Study Group  |Campus Cafeteria South  
05/26/2023|10:55|11:01|Networking Event  |Campus Cafeteria South  
02/28/2023|19:34|19:20|Study Session  |Campus Fitness Center South A
07/09/2023|11:26|13:59|Soccer Practice J|Art Gallery West  
02/08/2023|11:51|11:07|Lunch with Friends  |Campus Sports Court East  
01/21/2023|12:14|13:02|Art Workshop  |Student Center North  
01/30/2023|10:44|11:55|Study Session  |Library North  
08/10/2023|06:02|07:10|Student Council Meeting B|Library Downtown  
01/04/2023|15:09|15:09|Career Counseling  |Campus Fitness Center West  
08/05/2023|10:53|12:58|Study Session 3|Computer Lab C South 5
09/11/2023|08:49|10:06|Study Break  |Campus Sports Court South 2
04/17/2023|08:29|10:32|Movie Night  |Campus Sports Court North  
04/12/2023|13:07|16:12|Group Project Meeting  |Student Center West  
08/04/2023|12:57|14:07|Campus Tour  |Art Studio Downtown 3
06/28/2023|11:07|14:08|Psychology Lecture  |Computer Lab C North 7
04/05/2023|06:08|08:38|Student Council Meeting  |Science Lab B Annex 5
02/02/2023|12:51|12:42|Student Council Meeting  |Lecture Hall C North  
07/09/2023|18:37|19:46|Soccer Practice  |Campus Sports Court West 7
01/15/2023|16:32|19:20|Theater Rehearsal  |Library Study Room North  
05/30/2023|15:22|16:14|Student Council Meeting  |Library South  
05/09/2023|12:16|12:46|Chemistry Lab  |Lecture Hall C Annex  
07/19/2023|13:51|16:26|Chemistry Workshop  |Science Lab B Downtown A
01/16/2023|16:06|17:52|Psychology Lecture  |Computer Lab C South  
09/03/2023|19:44|20:07|Lunch with Friends  |Career Services Office South  
09/03/2023|07:37|07:21|Study Group  |Science Lab A North  
05/09/2023|12:03|12:29|Theater Rehearsal  |Campus Cafeteria East  
06/01/2023|16:36|16:08|Art Class  |Lecture Hall B West  
03/23/2023|08:51|10:27|Literature Class C|Science Lab C East C
03/06/2023|13:35|16:18|Psychology Lecture  |Art Gallery East  
03/13/2023|07:06|10:37|Chemistry Lab H|Campus Sports Court East  
06/05/2023|17:52|18:49|English Literature Seminar  |Classroom A North  
04/27/2023|12:07|14:59|Psychology Lecture  |Music Room Annex  
07/12/2023|12:52|15:30|Biology Lecture  |Science Lab A Downtown  
04/05/2023|10:37|11:57|Group Project Meeting  |Lecture Hall C Downtown  
01/25/2023|18:47|19:15|Dinner with Friends  |Campus Fitness Center East  
05/17/2023|16:01|17:38|Math Lecture  |Starting at Main Entrance East  
05/19/2023|12:02|15:25|Theater Rehearsal  |Library Study Room North  
08/20/2023|12:42|15:57|Literature Class  |Lecture Hall A Downtown  
01/12/2023|07:38|10:24|Soccer Practice  |Starting at Main Entrance South  
02/11/2023|08:50|09:16|Physics Lab  |Campus Sports Court East  
01/22/2023|18:06|19:46|Coding Workshop  |Campus Fitness Center North  
03/19/2023|11:40|12:54|Gym Workout  |Art Studio West  
03/22/2023|14:45|15:38|Club Meeting  |Career Services Office West 5
07/20/2023|20:48|23:14|Theater Rehearsal D|Library West  
03/27/2023|15:23|17:24|History Lecture  |Lecture Hall B Annex  
03/31/2023|08:09|10:33|Art Exhibition  |Classroom A Annex C
06/18/2023|20:20|21:07|Study Group  |Science Building Annex  
06/28/2023|18:11|20:18|Study Break  |Campus Cafeteria East  
03/21/2023|06:27|07:25|Art Workshop  |Classroom C West  
07/30/2023|06:50|08:54|Art Workshop  |Computer Lab B West  
05/09/2023|15:38|18:12|Study Session  |Library Study Room South  
03/20/2023|20:37|23:11|Basketball Practice  |Campus Cafeteria Annex  
03/17/2023|20:58|22:05|Math Lecture  |Science Lab A West  
05/18/2023|16:18|17:44|Biology Lecture  |Science Lab A West  
07/12/2023|14:31|17:14|Career Counseling  |Starting at Main Entrance East  
08/06/2023|17:23|20:00|Dinner with Friends  |Art Gallery West  
06/22/2023|17:52|19:31|Guitar Practice H|Rooftop Lounge East  
07/01/2023|17:34|17:18|Biology Lecture  |Lecture Hall D West  
05/12/2023|16:05|16:53|Gym Workout  |Campus Sports Field South  
03/28/2023|11:07|12:20|Math Lecture  |Campus Cafeteria East  
02/24/2023|09:09|11:58|Student Council Meeting  |Science Lab A West  
09/16/2023|07:09|08:17|Movie Night  |Library East  
03/11/2023|18:03|20:38|Art Exhibition  |Classroom A Annex  
03/27/2023|16:31|17:33|Chemistry Workshop  |Campus Coffee Shop Annex  
07/08/2023|15:40|15:54|Lunch Break  |Science Lab C Downtown  
02/07/2023|06:37|08:14|Study Group  |Science Building Downtown  
08/30/2023|09:20|11:33|Gym Workout  |Science Lab C North  
03/14/2023|20:44|21:13|Career Counseling  |Campus Cafeteria Annex 3
07/15/2023|12:02|12:44|Math Lecture  |Student Lounge South 9
03/19/2023|06:02|07:25|Networking Event  |Classroom A Downtown 2
09/13/2023|19:59|22:53|Study Group  |Library Study Room South  
05/20/2023|07:28|08:12|Study Group  |Science Lab C West  
06/24/2023|11:47|13:32|Biology Lecture  |Computer Lab B East  
07/17/2023|20:53|22:34|Study Group  |Computer Lab B Downtown  
09/13/2023|16:35|19:22|Career Fair D|Lecture Hall B East  
06/30/2023|20:58|23:35|Study Session H|Library Study Room South 1
09/29/2023|07:42|10:40|Dinner with Friends  |Lecture Hall B East  
09/02/2023|20:35|23:53|Movie Night  |Science Lab A Annex  
01/04/2023|18:35|21:15|Art Exhibition  |Campus Fitness Center West  
01/28/2023|19:19|19:49|Gym Workout  |Student Center North  
07/09/2023|18:25|21:41|Campus Club Event  |Lecture Hall B South  
09/21/2023|17:40|19:27|Biology Lecture  |Theater Hall West  
07/03/2023|06:01|06:58|Chemistry Workshop  |Campus Cafeteria South  
09/03/2023|15:59|18:51|Art Workshop  |Classroom C West  
07/07/2023|07:35|07:08|Lunch Break  |Campus Sports Court East I
07/02/2023|10:40|11:24|Literature Class  |Computer Lab C South  
06/12/2023|18:22|21:13|Coding Workshop  |Art Gallery South  
07/27/2023|18:43|19:21|Art Exhibition  |Science Lab C West 1
06/14/2023|17:38|17:49|Gym Workout  |Rooftop Lounge North  
03/27/2023|12:58|13:26|Student Council Meeting  |Library North  
01/14/2023|17:06|19:51|Theater Rehearsal  |Lecture Hall B Annex 3
09/23/2023|18:19|21:54|Chemistry Workshop  |Science Lab C Annex  
03/25/2023|11:54|12:42|Physics Lab 2|Lecture Hall C Annex  
06/24/2023|14:55|14:58|Gym Workout  |Classroom C East  
01/11/2023|19:17|22:44|History Lecture  |Rooftop Lounge West  
04/27/2023|10:53|11:38|Lunch with Friends  |Campus Picnic Area Annex  
05/05/2023|17:44|20:02|Networking Event  |Classroom A South  
05/25/2023|07:45|10:33|Campus Tour  |Library North  
03/31/2023|10:28|12:10|Soccer Practice  |Campus Cafeteria East 2
08/02/2023|08:40|10:50|Study Break  |Science Lab C Downtown  
09/15/2023|16:42|19:43|Math Lecture  |Art Studio Downtown  
09/18/2023|13:27|15:32|History Class  |Lecture Hall C Annex  
02/27/2023|14:40|15:36|Club Meeting  |Campus Sports Field West H
08/27/2023|15:46|16:09|History Lecture  |Art Gallery Downtown  
06/05/2023|10:47|11:44|Dinner with Friends  |Science Lab B Downtown 4
07/29/2023|13:18|15:44|Lunch Break  |Science Lab A North  
07/19/2023|11:43|12:55|History Class  |Art Studio North  
08/23/2023|08:14|08:23|Study Break  |Art Studio South  
05/23/2023|06:19|06:06|Art Class  |Art Gallery Annex  
07/22/2023|10:00|12:34|Math Lecture  |Student Lounge North  
01/02/2023|10:48|13:53|Guitar Practice  |Campus Cafeteria East  
08/23/2023|15:01|16:03|Guitar Practice  |Music Room North J
03/03/2023|10:19|10:14|Student Council Meeting  |Student Lounge North  
06/08/2023|19:10|21:52|Lunch with Friends F|Campus Coffee Shop Annex  
07/18/2023|06:26|07:24|Theater Rehearsal H|Art Gallery West  
03/20/2023|07:23|09:44|Group Project Meeting  |Science Lab C West  
08/26/2023|11:03|14:31|Group Project Meeting  |Campus Coffee Shop East  
07/26/2023|13:11|15:55|Psychology Lecture  |Theater Hall Downtown  
08/10/2023|15:01|16:22|Physics Lab  |Science Lab A West  
04/28/2023|14:12|15:46|Physics Lecture  |Art Studio Annex  
03/25/2023|20:04|20:12|Study Break  |Lecture Hall D West  
08/09/2023|07:33|07:14|Art Exhibition  |Art Gallery South  
08/29/2023|15:10|16:18|Math Lecture 8|Student Lounge Downtown 7
08/21/2023|15:11|15:53|Movie Night  |Campus Cafeteria Downtown  
08/03/2023|20:55|22:29|Dinner with Friends  |Campus Coffee Shop Downtown  
05/20/2023|18:28|21:03|Art Exhibition D|Computer Lab C North  
04/11/2023|09:56|11:17|Campus Tour  |Science Lab B West  
02/16/2023|09:18|11:26|Club Meeting  |Library Downtown  
04/19/2023|10:01|11:38|Study Break  |Campus Fitness Center North  
07/22/2023|12:20|15:22|Lunch Break  |Art Studio South  
07/27/2023|14:27|16:25|Group Project Meeting  |Art Studio Annex  
04/14/2023|11:10|13:07|Club Meeting F|Rooftop Lounge East  
05/02/2023|11:52|11:55|Study Group  |Science Building Annex  
08/25/2023|12:29|14:17|Coding Workshop D|Art Studio Annex  
07/25/2023|07:49|10:50|Career Counseling  |Career Services Office Downtown G
05/20/2023|15:01|15:04|Psychology Lecture  |Science Lab A South  
07/20/2023|17:14|18:56|Outdoor Picnic  |Science Lab A East  
02/10/2023|13:03|15:25|Lunch with Friends  |Campus Fitness Center Annex  
05/31/2023|14:45|16:57|Study Group  |Library Study Room Annex A
03/18/2023|08:53|08:01|History Class  |Clubroom Downtown  
09/15/2023|16:35|16:30|Gym Workout 9|Campus Fitness Center Annex  
07/15/2023|14:12|14:20|Movie Night  |Student Lounge Downtown K
05/23/2023|06:07|08:13|Guitar Practice  |Clubroom South  
04/20/2023|10:19|10:25|Study Break L|Campus Cafeteria South 6
04/11/2023|06:22|06:14|Study Session  |Rooftop Lounge Downtown K
05/31/2023|18:42|21:18|Literature Class L|Art Studio South  
04/27/2023|14:44|17:01|Psychology Lecture  |Campus Cafeteria Annex  
05/25/2023|12:03|12:21|Art Workshop  |Student Lounge East  
02/13/2023|10:55|10:51|Club Meeting 4|Classroom A North  
02/22/2023|10:50|11:44|Networking Event D|Art Gallery East  
07/26/2023|17:55|17:43|Campus Tour  |Campus Sports Field North  
04/08/2023|13:32|14:16|Outdoor Picnic  |Classroom C South  
05/27/2023|12:26|15:49|Chemistry Lab L|Classroom C Annex D
01/08/2023|07:25|08:32|Group Project Meeting  |Lecture Hall B Annex  
01/20/2023|11:09|12:26|Campus Club Event  |Classroom C Annex D
06/10/2023|18:42|18:26|Theater Rehearsal  |Student Center West 9
03/20/2023|18:26|20:49|Art Exhibition  |Campus Cafeteria West  
02/13/2023|08:50|09:32|Outdoor Picnic  |Campus Sports Court East  
07/07/2023|20:12|23:55|Networking Event  |Campus Cafeteria Downtown  
02/26/2023|07:29|08:32|Coding Workshop  |Library Study Room West  
08/07/2023|19:31|19:05|Networking Event  |Campus Picnic Area North  
05/29/2023|08:01|11:13|History Class  |Campus Cafeteria West  
04/26/2023|19:22|21:40|Psychology Lecture H|Computer Lab B South  
05/14/2023|07:13|07:31|Networking Event H|Classroom A Downtown  
09/03/2023|17:39|20:13|Study Group  |Science Building South  
09/15/2023|07:49|10:44|Club Meeting  |Computer Lab B North  
07/26/2023|10:18|10:39|Chemistry Workshop H|Campus Sports Court North  
04/05/2023|06:48|09:10|History Lecture  |Library Study Room North  
06/08/2023|15:03|16:47|Student Council Meeting 8|Science Lab C West  
04/17/2023|18:28|18:37|Lunch with Friends  |Science Lab A North  
09/01/2023|13:25|14:05|Career Counseling  |Library Study Room South  
09/30/2023|15:11|15:25|Chemistry Lab  |Science Lab A East J
05/12/2023|11:44|12:39|Art Workshop J|Science Lab A East  
10/01/2023|09:35|09:39|Campus Tour  |Library Study Room Annex  
02/20/2023|12:19|12:59|Art Class  |Clubroom North  
03/26/2023|07:00|07:25|Basketball Practice  |Campus Fitness Center North I
09/03/2023|19:26|21:43|Art Workshop 1|Campus Coffee Shop Downtown  
08/18/2023|14:52|15:17|English Literature Seminar  |Science Lab A Annex  
06/11/2023|06:25|07:29|Theater Rehearsal C|Art Gallery Annex  
08/31/2023|15:58|16:03|History Class  |Campus Sports Court East G
04/09/2023|19:18|21:23|Student Council Meeting  |Campus Cafeteria East  
05/11/2023|15:53|18:10|Math Lecture  |Science Lab C North  
05/26/2023|06:49|09:32|Study Group 7|Library West  
02/25/2023|17:56|19:09|Physics Lecture  |Art Gallery West  
01/30/2023|09:03|12:01|Coding Workshop  |Science Lab B Downtown  
02/08/2023|20:56|21:41|Career Fair  |Campus Fitness Center Downtown  
01/02/2023|10:45|12:46|Art Class  |Campus Cafeteria North  
09/02/2023|18:01|18:43|Literature Class  |Library East  
05/20/2023|15:50|17:17|Physics Lab C|Clubroom Downtown  
04/14/2023|20:03|21:27|Gym Workout  |Computer Lab C North  
08/12/2023|13:17|13:28|Basketball Practice  |Campus Fitness Center Annex  
04/12/2023|06:23|06:11|Art Exhibition  |Science Lab B Downtown  
06/13/2023|16:23|17:45|Art Exhibition  |Library Study Room Downtown E
08/15/2023|18:59|21:39|Physics Lab 9|Starting at Main Entrance South  
07/15/2023|16:08|18:22|Chemistry Workshop  |Campus Cafeteria North F
07/23/2023|20:33|23:10|Movie Night C|Library Study Room South  
02/25/2023|15:16|18:31|Psychology Lecture  |Science Lab C East  
01/21/2023|07:00|07:06|Art Exhibition 9|Art Studio East  
04/03/2023|15:26|15:44|Art Class  |Science Lab A North  
02/19/2023|17:43|19:07|Student Council Meeting  |Science Lab C North  
03/06/2023|20:47|20:30|Outdoor Picnic  |Library South  
04/04/2023|10:15|11:44|Guitar Practice  |Art Gallery West  
08/15/2023|20:39|22:44|Guitar Practice  |Starting at Main Entrance East  
04/17/2023|14:56|14:47|Theater Rehearsal  |Campus Cafeteria West B
06/12/2023|10:22|13:30|Campus Tour  |Theater Hall Annex  
07/08/2023|11:20|11:08|History Class  |Campus Cafeteria West  
03/05/2023|12:39|12:17|Outdoor Picnic  |Rooftop Lounge West  
03/26/2023|07:45|10:35|Student Council Meeting  |Science Lab C West  
08/21/2023|10:46|12:42|Group Project Meeting 5|Starting at Main Entrance South  
05/14/2023|12:40|15:12|Chemistry Workshop  |Lecture Hall B North  
07/21/2023|13:12|14:16|Dinner with Friends 4|Student Center South  
02/08/2023|18:22|20:23|Club Meeting  |Campus Fitness Center South  
08/07/2023|18:25|18:55|Art Exhibition  |Science Lab B Annex  
06/29/2023|15:09|16:21|Lunch with Friends 9|Library North  
06/11/2023|07:58|09:13|Basketball Practice  |Lecture Hall D South  
07/15/2023|17:04|18:34|Physics Lab 2|Art Studio South  
06/21/2023|08:33|09:56|Biology Lecture 6|Art Gallery West 5
06/09/2023|16:29|18:56|Student Council Meeting  |Theater Hall Downtown  
03/29/2023|11:35|13:51|Physics Lecture D|Science Lab B South  
04/09/2023|20:55|20:14|Basketball Practice  |Campus Fitness Center Downtown  
02/13/2023|07:04|09:21|Campus Club Event  |Science Building North  
05/12/2023|09:40|12:59|Art Exhibition  |Student Lounge East I
07/08/2023|10:51|12:16|Study Break  |Campus Sports Court West  
06/22/2023|08:22|11:12|Campus Club Event  |Lecture Hall D South  
01/01/2023|09:29|10:36|History Class 9|Library Study Room Downtown  
07/31/2023|11:51|13:35|Theater Rehearsal  |Library Study Room East 4
08/03/2023|10:43|13:32|History Lecture  |Library North  
08/09/2023|10:32|12:30|Club Meeting  |Lecture Hall B West  
06/24/2023|10:04|10:02|Soccer Practice  |Campus Cafeteria East  
02/14/2023|06:07|07:37|Study Session  |Science Building Downtown  
03/03/2023|13:38|16:48|Movie Night  |Campus Cafeteria Downtown  
04/13/2023|15:07|18:49|Guitar Practice  |Library West 4
08/11/2023|19:06|21:11|Study Session  |Classroom C South D
09/07/2023|16:10|18:37|Networking Event  |Classroom A Downtown F
09/22/2023|15:36|15:37|Student Council Meeting  |Science Lab A East  
09/21/2023|12:28|13:49|Lunch with Friends 6|Science Lab B Annex  
01/30/2023|11:01|11:28|Club Meeting A|Art Studio Annex  
02/13/2023|15:11|17:18|Theater Rehearsal  |Campus Cafeteria North  
01/05/2023|14:15|16:58|Basketball Practice  |Campus Cafeteria North  
03/31/2023|10:47|10:38|Student Council Meeting  |Science Lab A South  
03/26/2023|15:20|16:54|Math Lecture  |Campus Cafeteria Downtown 7
05/28/2023|07:48|10:10|Study Session  |Campus Coffee Shop North  
03/03/2023|09:16|12:25|Chemistry Lab L|Lecture Hall D West  
04/26/2023|08:08|09:37|Lunch with Friends  |Computer Lab C North  
01/31/2023|19:02|19:11|Study Break  |Campus Fitness Center Annex A
05/01/2023|08:41|11:13|Coding Workshop  |Library Study Room East  
09/21/2023|06:06|08:18|Group Project Meeting  |Library East  
08/30/2023|07:42|10:20|Movie Night  |Lecture Hall B South K
07/04/2023|12:39|15:06|Study Break  |Art Gallery West  
03/05/2023|20:48|21:18|English Literature Seminar  |Career Services Office West  
04/28/2023|17:00|20:23|Study Session  |Campus Cafeteria Downtown  
09/26/2023|11:23|12:12|Math Lecture  |Art Studio North  
03/13/2023|08:11|11:43|Group Project Meeting E|Library West  
04/26/2023|15:44|16:34|Campus Club Event  |Student Center North K
01/13/2023|13:59|14:42|English Literature Seminar  |Library Study Room South  
08/06/2023|11:05|11:41|Psychology Lecture  |Science Lab C Downtown  
01/08/2023|19:52|21:07|Outdoor Picnic  |Campus Fitness Center South  
08/09/2023|18:43|20:31|History Lecture  |Library Study Room North  
08/03/2023|08:27|10:51|Literature Class  |Campus Fitness Center North  
05/05/2023|15:44|15:28|Networking Event  |Starting at Main Entrance West  
03/22/2023|15:50|16:43|Club Meeting  |Campus Sports Court North  
